species,fishreg,unit,geo\time	2019 	2018 	2017 	2016 	2015 	2014 	2013 	2012 	2011 	2010 	2009 	2008 	2007 	2006 	2005 	2004 	2003 	2002 	2001 	2000 
F24,37_1_1,TLW,EU27_2020	1.81 	1.19 	0.17 	0.27 	0.14 	0.04 	0.04 	1.88 	4.86 	25.2 	44.9 	67 	51.9 	9.4 	7.6 	0.01 	220 	282 	0 	0 
F24,37_1_1,TLW,EU28	1.81 	1.19 	0.17 	0.27 	0.14 	0.04 	0.04 	1.88 	4.86 	25.2 	44.9 	67 	51.9 	9.4 	7.6 	0.01 	220 	282 	0 	0 
F24,37_1_2,TLW,EU27_2020	4.717 p	5.671 p	3.412 	5.126 	3.87 	3.12 	3.76 	2.2 	3.35 	1.9 	0.6 	0.5 	1 	0.01 	3.8 	4 	5 	4 	2 	19 
F24,37_1_2,TLW,EU28	4.717 p	5.671 p	3.412 	5.126 	3.87 	3.12 	3.76 	2.2 	3.35 	1.9 	0.6 	0.5 	1 	0.01 	3.8 	4 	5 	4 	2 	19 
F24,37_1_2,TLW,FR	4.717 p	5.671 p	3.412 	5.126 	3.87 	3.12 	3.76 	2.2 	3.35 	1.9 	0.6 	0.5 	1 	0.01 	3.8 	4 	5 	4 	2 	19 
F24,37_1_3,TLW,EU27_2020	: 	: 	: 	: 	: 	: 	0.03 	: 	: 	: 	0.01 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F24,37_1_3,TLW,EU28	: 	: 	: 	: 	: 	: 	0.03 	: 	: 	: 	0.01 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F24,37_1_3,TLW,FR	: 	: 	: 	: 	: 	: 	0.03 	: 	: 	: 	0.01 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F24,37_2,TLW,AL	25 	18 	15 	14 	16 	14 	15 	12 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F24,37_2,TLW,EL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	231 	110 
F24,37_2,TLW,EU27_2020	1.571 	6.253 	77.69 	233.142 	104.561 	6.115 	: 	0 	51.11 	43.5 	: 	0 	: 	0 	: 	: 	: 	: 	231 	110 
F24,37_2,TLW,EU28	1.571 	6.253 	77.69 	233.142 	104.561 	6.115 	: 	0 	51.11 	43.5 	: 	0 	: 	0 	: 	: 	: 	: 	231 	110 
F24,37_2,TLW,MT	1.571 	6.253 	77.69 	233.142 	104.561 	6.115 	: 	: 	51.11 	43.5 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F24,37_2,TLW,SI	0 	0 n	0 n	: 	0 	0 	: 	0 	0 	0 	: 	0 	: 	0 	: 	: 	: 	: 	: 	: 
F24,37_2_1,TLW,AL	25 	18 	15 	14 	16 	14 	15 	12 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F24,37_2_1,TLW,EU27_2020	0 	0 n	0 n	: 	0 	0 	: 	0 	0 	0 	: 	0 	: 	0 	: 	: 	: 	: 	: 	: 
F24,37_2_1,TLW,EU28	0 	0 n	0 	: 	0 	0 	: 	0 	0 	0 	: 	0 	: 	0 	: 	: 	: 	: 	: 	: 
F24,37_2_1,TLW,SI	0 	0 n	0 n	: 	0 	0 	: 	0 	0 	0 	: 	0 	: 	0 	: 	: 	: 	: 	: 	: 
F24,37_2_2,TLW,EL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	231 	110 
F24,37_2_2,TLW,EU27_2020	1.571 	6.253 	77.69 	233.142 	104.561 	6.115 	: 	: 	51.11 	43.5 	: 	: 	: 	: 	: 	: 	: 	: 	231 	110 
F24,37_2_2,TLW,EU28	1.571 	6.253 	77.69 	233.142 	104.561 	6.115 	: 	: 	51.11 	43.5 	: 	: 	: 	: 	: 	: 	: 	: 	231 	110 
F24,37_2_2,TLW,MT	1.571 	6.253 	77.69 	233.142 	104.561 	6.115 	: 	: 	51.11 	43.5 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F24,37_3,TLW,CY	: 	: 	: 	: 	0.3 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F24,37_3,TLW,EL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1984 	1170 
F24,37_3,TLW,EU27_2020	: 	: 	: 	: 	0.3 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1984 	1170 
F24,37_3,TLW,EU28	: 	: 	: 	: 	0.3 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1984 	1170 
F24,37_3,TLW,TR	1378.6 	816.9 	940 e	1035.3 	1493.9 	1525 	900.4 	910.8 	1922 	1562 	2075 	1142 	1517 	707 	599 	846 	794 	622 	481 	462 
F24,37_3_1,TLW,EL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1984 	1170 
F24,37_3_1,TLW,EU27_2020	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1984 	1170 
F24,37_3_1,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1984 	1170 
F24,37_3_1,TLW,TR	1371.6 	816.9 	939.1 e	1035.3 	1486.7 	1514.4 	857.7 	820.9 	1660.2 	1354 	2017 	1129 	1504 	686 	463 	766 	719 	563 	404 	219 
F24,37_3_2,TLW,CY	: 	: 	: 	: 	0.3 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F24,37_3_2,TLW,EU27_2020	: 	: 	: 	: 	0.3 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F24,37_3_2,TLW,EU28	: 	: 	: 	: 	0.3 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F24,37_3_2,TLW,TR	7 	: 	0.9 e	: 	7.2 	10.6 	42.7 	89.9 	261.8 	208 	58 	13 	13 	21 	136 	80 	75 	59 	77 	243 
F24,37_4,TLW,BG	25.5799 	10.809 	10.31 e	15.547 	17.6 	20.5 	26.28 	24.87 	51.79 	59 	37 	27 	26 	17.7 	37.8 	78 	56 	106 	16 	10 
F24,37_4,TLW,EU27_2020	45.3599 	15.5494 	19.5417 e	29.33 	40.025 	31.692 	60.799 	50.37 	98.79 	106 	108 	74.5 	35 	21.7 	94.8 	106 	65 	115 	52 	96 
F24,37_4,TLW,EU28	45.3599 	15.5494 	19.542 e	29.33 	40.025 	31.692 	60.799 	50.37 	98.79 	106 	108 	74.5 	35 	21.7 	94.8 	106 	65 	115 	52 	96 
F24,37_4,TLW,RO	19.78 	4.74 	9.23 e	13.783 	22.425 	11.192 	34.519 	25.5 	47 	47 	71 	47.5 	9 	4 	57 	28 	9 	9 	36 	86 
F24,37_4,TLW,TR	586.7 	788.4 	636.2 e	606.7 	540.8 	569.4 	640.6 	788.5 	659.5 	1012 	995 	1147 	735 	1031 	1577 	326 	306 	240 	209 	258 
F24,37_4_1,TLW,TR	31.6 	13.6 	16.3 e	18.1 	11.5 	47.1 	18.2 	28.1 	52 	168 	302 	487 	372 	507 	356 	256 	240 	188 	93 	84 
F24,37_4_2,TLW,BG	25.5799 	10.809 	10.31 e	15.547 	17.6 	20.5 	26.28 	24.87 	51.79 	59 	37 	27 	26 	17.7 	37.8 	78 	56 	106 	16 	10 
F24,37_4_2,TLW,EU27_2020	45.3599 	15.5494 	19.5417 e	29.33 	40.025 	31.692 	60.799 	50.37 	98.79 	106 	108 	74.5 	35 	21.7 	94.8 	106 	65 	115 	52 	96 
F24,37_4_2,TLW,EU28	45.3599 	15.5494 	19.542 e	29.33 	40.025 	31.692 	60.799 	50.37 	98.79 	106 	108 	74.5 	35 	21.7 	94.8 	106 	65 	115 	52 	96 
F24,37_4_2,TLW,RO	19.78 	4.74 	9.23 e	13.783 	22.425 	11.192 	34.519 	25.5 	47 	47 	71 	47.5 	9 	4 	57 	28 	9 	9 	36 	86 
F24,37_4_2,TLW,TR	555.1 	774.8 	619.9 e	588.6 	529.3 	522.3 	622.4 	760.4 	607.5 	844 	693 	660 	363 	524 	1221 	70 	66 	52 	116 	174 
F24,37_NK,TLW,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	100 	0 	0 
F24,37_NK,TLW,EU27_2020	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	100 	0 	0 
F24,37_NK,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	100 	0 	0 
F24,37_NK,TLW,TR	: 	: 	: 	: 	: 	: 	: 	: 	: 	2574 	3070 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F25,37,TLW,ES	0.07 	0.02 	0.01 	0.01 	0.01 	: 	0.01 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F25,37,TLW,EU27_2020	0.07 	0.02 	0.01 	0.01 	0.01 	: 	0.01 	: 	0.08 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F25,37,TLW,EU28	0.07 	0.02 	0.01 	0.01 	0.01 	: 	0.01 	: 	0.08 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F25,37,TLW,FR	: 	: 	: 	: 	: 	: 	: 	: 	0.08 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F25,37_1,TLW,ES	0.07 	0.02 	0.01 	0.01 	0.01 	: 	0.01 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F25,37_1,TLW,EU27_2020	0.07 	0.02 	0.01 	0.01 	0.01 	: 	0.01 	: 	0.08 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F25,37_1,TLW,EU28	0.07 	0.02 	0.01 	0.01 	0.01 	: 	0.01 	: 	0.08 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F25,37_1,TLW,FR	: 	: 	: 	: 	: 	: 	: 	: 	0.08 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F25,37_1_1,TLW,ES	0.07 	0.02 	0.01 	0.01 	0.01 	: 	0.01 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F25,37_1_1,TLW,EU27_2020	0.07 	0.02 	0.01 	0.01 	0.01 	: 	0.01 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F25,37_1_1,TLW,EU28	0.07 	0.02 	0.01 	0.01 	0.01 	: 	0.01 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F25,37_1_2,TLW,EU27_2020	: 	: 	: 	: 	: 	: 	: 	: 	0.08 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F25,37_1_2,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	0.08 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F25,37_1_2,TLW,FR	: 	: 	: 	: 	: 	: 	: 	: 	0.08 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F30,37,TLW,AL	4252 	4190 	3889 	3818 	4051 	4905 	5516 	5233 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F30,37,TLW,BG	5486.897 	4403.743 	4011.7 e	4484.076 	4485.1 	3726.6 	4653.133 	4330.15 	4967.64 	4791 	5094.06 	4731.07 	3411.03 	2828.32 	2848.5 	3273 	9814.02 	12686.01 	1504 	2326.01 
F30,37,TLW,CY	1440.16 	1432.01 	1622.32 	1404.9 	1413.188 	1172.0946 	1072.2 	1213.541 	1069 	1306.4 	1292.4 	1809.2 	1967.7 	1870.83 	1632 	1358 	1550 	1678 	1959 	1934 
F30,37,TLW,EL	67415.21 p	62319.53 	62560.97 	59605.84 	52727.591 	50325.26 	52956.09 	50535.8 	52141.86 	59277.38 	69373.61 	71711.22 	77108.11 	79440.59 	75598.29 	75656.1 	72933.56 	75049.1 	71924 	78080 
F30,37,TLW,ES	65079.98 	73660.02 	75992.33 	70822.68 	65433.76 	70187.36 	73312.68 	70138.84 	88785.34 	86388.63 	92322.89 	91834.86 	105866.83 	116656 	93213.14 	81339.97 	82231.06 	101640.01 	121885.01 	120729 
F30,37,TLW,EU27_2020	331349.4063 p	352640.6797 p	348557.4818 e	348565.2762 	337259.6814 	336973.6777 	334280.5449 	332101.9744 	370191.11 	373030.44 	403830.04 	380531.49 	447072.95 	478273.49 	433940.06 	376320.34 	383166.6 	399643.22 	427966.17 	437125.17 
F30,37,TLW,EU28	331349.4063 p	352640.6797 p	348557.482 e	348565.2762 	337259.6814 	336973.6777 	334280.5449 	332101.9744 	370191.11 	373030.44 	403830.04 	380531.49 	447072.95 	478273.49 	433940.06 	376320.34 	383166.6 	399643.22 	427966.17 	437125.17 
F30,37,TLW,FR	14063.655 p	13302.203 p	11862.087 	11424.974 	10215.88 	12228.25 	12694.04 	9073.58 	12035.26 	15067.7 	17196.75 	19982.1 	35324 	29324.21 	28383.5 	37011 	45221.01 	41079.05 	40162.02 	42055.03 
F30,37,TLW,HR	61745.9901 	67549.524 	66969.86 	69932.9782 	70238.5604 	76715.1791 	72700.051 	61730.34 	68799.02 	50806.6 	53580.4 	47519 	42920 	36473 	33194 	29004 	19161 	20358 	16298 	19521 
F30,37,TLW,IT	113763.3 p	127251.3 p	123243.4 	128326.4 	129974.6 	119897.9 	114179.3 	132595.5 	139764.1 	152884.1 	162437.12 	140736.59 	178008.01 	208839.04 	194785.01 	144734.01 	148537 	142571 	169217 	167364 
F30,37,TLW,MT	2108.134 	2434.51 	2036.02 	2199.073 	2291.804 	2253.827 	2216.8627 	2015.1366 	1701.37 	1641.85 	1469.83 	1169.67 	1152.21 	1303.8 	1295.01 	1036.04 	1094.04 	1036.03 	852.14 	1033.11 
F30,37,TLW,PT	: 	: 	: 	: 	: 	26.63 	31.3322 	0.1968 	: 	2 	: 	: 	0.05 	53.91 	98.42 	359.07 	8.01 	29 	288 	96 
F30,37,TLW,RO	156.403 	179.44 	157.59 e	253.555 	314.098 	230.087 	265.806 	194.8 	271.2 	168.3 	258.3 	395.1 	495 	611.2 	1962 	1802 	1602 	2112 	2394 	2389 
F30,37,TLW,SI	89.6772 	89.8 	101.2 	110.8 	165.1 	210.49 	199.05 	274.09 	656.32 	696.48 	804.68 	642.68 	820.01 	872.59 	930.19 	747.15 	1014.9 	1405.02 	1483 	1598.02 
F30,37,TLW,TR	372760.4 	220418.3 	268100.2 e	262082.5 	343730.3 	228963.9 	293626.9 	313937.2 	429664.5 	794164 	754816 	403211 	525885 	408207 	332072 	455580 	415026 	492584 	464490 	440973 
F30,37_1,TLW,ES	65079.98 	73660.02 	75989.4 	70822.49 	65428.29 	69987.14 	71884.34 	69844.87 	88785.34 	86365.92 	92300.27 	91391.86 	105862.3 	116646.1 	93213.14 	81339.97 	78364.05 	92364 	116675 	114994 
F30,37_1,TLW,EU27_2020	112629.004 p	123201.879 p	122744.583 	122084.523 	109375.54 	115284.3 	115449.6819 	115777.7068 	145893.57 	148122.62 	156795.63 	145634.39 	185413.55 	199832.23 	170429.17 	150797.01 	154441.07 	163585.05 	189635.02 	185929.03 
F30,37_1,TLW,EU28	112629.004 p	123201.879 p	122744.583 	122084.523 	109375.54 	115284.3 	115449.6819 	115777.7068 	145893.57 	148122.62 	156795.63 	145634.39 	185413.55 	199832.23 	170429.17 	150797.01 	154441.07 	163585.05 	189635.02 	185929.03 
F30,37_1,TLW,FR	12878.324 p	12571.259 p	11118.183 	10708.533 	7905.75 	12225.83 	11412.14 	8982.24 	11576.03 	15067.7 	15390.36 	18217.1 	29159 	24254.21 	23978 	31678 	39164.01 	34589.05 	34003.02 	35275.03 
F30,37_1,TLW,IT	34670.7 p	36933.4 p	35637 	40553.5 	36041.5 	33044.7 	32128.5 	36950.4 	45532.2 	46687 	49105 	36025.43 	50392.2 	58878.01 	53151.01 	37658 	36910 	36614 	38873 	35639 
F30,37_1,TLW,PT	: 	: 	: 	: 	: 	26.63 	24.7019 	0.1968 	: 	2 	: 	: 	0.05 	53.91 	87.02 	121.04 	3.01 	18 	84 	21 
F30,37_1_1,TLW,ES	63905 	72452.67 	74718.43 	69468.83 	63932.51 	68975.38 	70620.32 	69256 	88182.55 	85672.46 	91348.56 	90331.17 	100796.31 	115634.9 	84894.42 	76898.74 	77423 	86373 	113669 	112663 
F30,37_1_1,TLW,EU27_2020	66977.866 p	75656.497 p	77217.131 	71419.414 	63933.02 	69007.3 	71322.1068 	69924.35 	88630.9 	87587.06 	92465.45 	91015.17 	103395.36 	116763.81 	87983.54 	78968.76 	77426.01 	86830 	113753 	112684 
F30,37_1_1,TLW,EU28	66977.866 p	75656.497 p	77217.131 	71419.414 	63933.02 	69007.3 	71322.1068 	69924.35 	88630.9 	87587.06 	92465.45 	91015.17 	103395.36 	116763.81 	87983.54 	78968.76 	77426.01 	86830 	113753 	112684 
F30,37_1_1,TLW,FR	3072.866 p	3203.827 p	2498.701 	1950.584 	0.51 	13.25 	699.48 	668.35 	448.35 	1912.6 	1116.89 	684 	2599 	1075 	3002.1 	1953 	0 	439 	0 	0 
F30,37_1_1,TLW,PT	: 	: 	: 	: 	: 	18.67 	2.3068 	: 	: 	2 	: 	: 	0.05 	53.91 	87.02 	117.02 	3.01 	18 	84 	21 
F30,37_1_2,TLW,ES	1174.68 	1180.85 	1254.62 	1317.37 	1461.9 	919.35 	1074.32 	532.76 	486.23 	590.16 	853.57 	917.3 	1227.79 	984.5 	2486.44 	4441.23 	941.04 	5991 	2997 	2331 
F30,37_1_2,TLW,EU27_2020	10665.615 p	10279 p	9610.085 	9815.599 	8969.43 	10734.73 	11540.13 	8650.33 	11262.95 	13521.76 	14561.05 	18416.4 	27657.79 	23823.68 	23169.54 	33910.23 	40093.04 	40129.01 	36984 	37590 
F30,37_1_2,TLW,EU28	10665.615 p	10279 p	9610.085 	9815.599 	8969.43 	10734.73 	11540.13 	8650.33 	11262.95 	13521.76 	14561.05 	18416.4 	27657.79 	23823.68 	23169.54 	33910.23 	40093.04 	40129.01 	36984 	37590 
F30,37_1_2,TLW,FR	9490.935 p	9098.15 p	8355.465 	8498.229 	7507.53 	9815.38 	10465.81 	8117.57 	10776.72 	12931.6 	13707.48 	17499.1 	26430 	22839.18 	20683.1 	29469 	39152 	34138.01 	33987 	35259 
F30,37_1_3,TLW,ES	0.3 	18.62 	16.04 	35.77 	33.88 	92.41 	189.7 	56.11 	105.57 	54.9 	54.17 	12.03 	28.7 	26.7 	5.41 	: 	0.01 	0 	9 	0 
F30,37_1_3,TLW,EU27_2020	34985.523 p	37258.502 p	35917.057 	40848.99 	36206.89 	33382.88 	32587.4452 	37203.0268 	45988.73 	46965.4 	49725.16 	36071.46 	50550.9 	59244.74 	53449.22 	37914 	36922.02 	36626.04 	38898.02 	35655.03 
F30,37_1_3,TLW,EU28	34985.523 p	37258.502 p	35917.057 	40848.99 	36206.89 	33382.88 	32587.4452 	37203.0268 	45988.73 	46965.4 	49725.16 	36071.46 	50550.9 	59244.74 	53449.22 	37914 	36922.02 	36626.04 	38898.02 	35655.03 
F30,37_1_3,TLW,FR	314.523 p	269.282 p	264.017 	259.72 	131.51 	237.81 	246.85 	196.32 	350.96 	223.5 	565.99 	34 	130 	340.03 	292.8 	256 	12.01 	12.04 	16.02 	16.03 
F30,37_1_3,TLW,IT	34670.7 p	36933.4 p	35637 	40553.5 	36041.5 	33044.7 	32128.5 	36950.4 	45532.2 	46687 	49105 	36025.43 	50392.2 	58878.01 	53151.01 	37658 	36910 	36614 	38873 	35639 
F30,37_1_3,TLW,PT	: 	: 	: 	: 	: 	7.96 	22.3952 	0.1968 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F30,37_1_NK,TLW,ES	: 	7.88 	0.31 	0.52 	: 	: 	: 	: 	10.99 	48.4 	43.97 	131.36 	3809.5 	: 	5826.87 	: 	: 	: 	: 	: 
F30,37_1_NK,TLW,EU27_2020	: 	7.88 	0.31 	0.52 	266.2 	2159.39 	: 	: 	10.99 	48.4 	43.97 	131.36 	3809.5 	: 	5826.87 	4.02 	: 	: 	: 	: 
F30,37_1_NK,TLW,EU28	: 	7.88 	0.31 	0.52 	266.2 	2159.39 	: 	: 	10.99 	48.4 	43.97 	131.36 	3809.5 	: 	5826.87 	4.02 	: 	: 	: 	: 
F30,37_1_NK,TLW,FR	: 	: 	: 	: 	266.2 	2159.39 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F30,37_1_NK,TLW,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	4.02 	: 	: 	: 	: 
F30,37_2,TLW,AL	4252 	4190 	3889 	3818 	4051 	4905 	5516 	5233 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F30,37_2,TLW,CY	139.876 	129.469 	103.888 	32.1 	40.402 	35.245 	34 	23.782 	27.1 	70.8 	56.2 	118.1 	182.7 	106.63 	: 	: 	: 	: 	: 	: 
F30,37_2,TLW,EL	7312.41 p	6848.29 	6524.12 	5351.79 	4631.01 	5117.43 	6854.64 	6751.3 	6858.12 	6496.8 	7743.25 	8177.18 	8598.21 	8739.83 	9548.42 	9471.27 	10302.7 	9961.64 	9930 	9261 
F30,37_2,TLW,ES	: 	: 	1.79 	0.19 	5.47 	147.75 	71.43 	36.36 	: 	22.71 	22.61 	82 	0.33 	9.9 	: 	: 	: 	: 	: 	: 
F30,37_2,TLW,EU27_2020	151653.9023 p	168063.2027 p	164072.3294 	166103.1722 	171306.1264 	171094.5411 	164949.2331 	166318.7086 	172440.76 	165932.34 	178815.48 	163161.79 	185487.27 	200752.38 	185168.22 	151021.46 	120470.63 	124417.67 	142650.14 	145210.12 
F30,37_2,TLW,EU28	151653.9023 p	168063.2027 p	164072.329 	166103.1722 	171306.1264 	171094.5411 	164949.2331 	166318.7086 	172440.76 	165932.34 	178815.48 	163161.79 	185487.27 	200752.38 	185168.22 	151021.46 	120470.63 	124417.67 	142650.14 	145210.12 
F30,37_2,TLW,FR	1185.315 p	730.91 p	743.849 	716.441 	0.78 	2.32 	1101.74 	: 	416.93 	: 	1806.39 	1603 	6094 	4931 	322.6 	4957 	0 	603 	0 	0 
F30,37_2,TLW,HR	61745.9901 	67549.524 	66969.86 	69932.9782 	70238.5604 	76715.1791 	72700.051 	61730.34 	68799.02 	50806.6 	53580.4 	46658 	41024 	35373 	32071 	28145 	17992 	19353 	15341 	18471 
F30,37_2,TLW,IT	79072.5 p	90299.6 p	87591.6 	87759.8 	93933 	86612.3 	81768 	95487.7 	93981.9 	106197.1 	113332.12 	104711.16 	127615.81 	149961.03 	141634 	107076.01 	90491 	92563 	115372 	115404 
F30,37_2,TLW,MT	2108.134 	2434.51 	2036.02 	2199.073 	2291.804 	2253.827 	2216.8627 	2015.1366 	1701.37 	1641.85 	1469.83 	1169.67 	1152.21 	758.4 	662.01 	625.03 	671.03 	533.01 	524.14 	476.1 
F30,37_2,TLW,PT	: 	: 	: 	: 	: 	: 	3.4594 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F30,37_2,TLW,SI	89.6772 	89.8 	101.2 	110.8 	165.1 	210.49 	199.05 	274.09 	656.32 	696.48 	804.68 	642.68 	820.01 	872.59 	930.19 	747.15 	1013.9 	1404.02 	1483 	1598.02 
F30,37_2_1,TLW,AL	4252 	4190 	3889 	3818 	4051 	4905 	5516 	5233 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F30,37_2_1,TLW,CY	18.897 	16.39 	2.529 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F30,37_2_1,TLW,ES	: 	: 	: 	0.19 	: 	: 	1.8 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F30,37_2_1,TLW,EU27_2020	110575.4643 p	119965.4167 p	115741.0934 	138716.2682 	132806.4404 	131277.3191 	120953.931 	115247.63 	113530.19 	106174.48 	108684.19 	98404.53 	105525.61 	109067.61 	105554.29 	96302.16 	74088.9 	73991.02 	83222 	87776.02 
F30,37_2_1,TLW,EU28	110575.4643 p	119965.4167 p	115741.093 	138716.2682 	132806.4404 	131277.3191 	120953.931 	115247.63 	113530.19 	106174.48 	108684.19 	98404.53 	105525.61 	109067.61 	105554.29 	96302.16 	74088.9 	73991.02 	83222 	87776.02 
F30,37_2_1,TLW,FR	: 	0.003 p	: 	: 	0.68 	0.35 	0.73 	: 	0.05 	: 	: 	: 	: 	: 	309.1 	: 	: 	: 	: 	: 
F30,37_2_1,TLW,HR	61745.9901 	67549.524 	66969.86 	69932.9782 	70238.5604 	76715.1791 	72700.051 	61730.34 	68799.02 	50806.6 	53580.4 	46658 	41024 	35373 	32071 	28145 	17992 	19353 	15341 	18471 
F30,37_2_1,TLW,IT	48720.9 p	52324.4 p	48667.5 	68672.3 	62402.1 	54351.3 	48052.3 	53243.2 	44074.8 	54671.4 	54299.11 	51103.85 	63681.6 	72822.02 	72244 	67410.01 	55083 	53234 	66398 	67707 
F30,37_2_1,TLW,SI	89.6772 	89.8 	101.2 	110.8 	165.1 	210.49 	199.05 	274.09 	656.32 	696.48 	804.68 	642.68 	820.01 	872.59 	930.19 	747.15 	1013.9 	1404.02 	1483 	1598.02 
F30,37_2_2,TLW,CY	120.979 	113.079 	101.359 	32.1 	40.402 	35.245 	34 	23.782 	27.1 	70.8 	56.2 	118.1 	182.7 	106.63 	: 	: 	: 	: 	: 	: 
F30,37_2_2,TLW,EL	7312.41 p	6848.29 	6524.12 	5351.79 	4631.01 	5117.43 	6854.64 	6751.3 	6858.12 	6496.8 	7743.25 	8177.18 	8598.21 	8739.83 	9548.42 	9471.27 	10302.7 	9961.64 	9930 	9261 
F30,37_2_2,TLW,ES	: 	: 	1.79 	: 	5.47 	147.75 	69.63 	36.36 	: 	22.71 	22.61 	9 	0.33 	9.9 	: 	: 	: 	: 	: 	: 
F30,37_2_2,TLW,EU27_2020	41078.438 p	48097.786 p	48331.236 	27386.904 	38499.686 	39817.222 	43995.3021 	51071.0786 	58910.57 	59757.86 	70131.29 	64684.26 	79961.66 	91684.77 	79613.93 	54719.3 	46381.73 	50426.65 	59428.14 	57434.1 
F30,37_2_2,TLW,EU28	41078.438 p	48097.786 p	48331.236 	27386.904 	38499.686 	39817.222 	43995.3021 	51071.0786 	58910.57 	59757.86 	70131.29 	64684.26 	79961.66 	91684.77 	79613.93 	54719.3 	46381.73 	50426.65 	59428.14 	57434.1 
F30,37_2_2,TLW,FR	1185.315 p	730.907 p	743.849 	716.441 	0.1 	1.97 	1101.01 	: 	416.88 	: 	1806.39 	1603 	6094 	4931 	13.5 	4957 	0 	603 	0 	0 
F30,37_2_2,TLW,IT	30351.6 p	37975.2 p	38924.1 	19087.5 	31530.9 	32261 	33715.7 	42244.5 	49907.1 	51525.7 	59033.01 	53607.31 	63934.21 	77139.01 	69390 	39666 	35408 	39329 	48974 	47697 
F30,37_2_2,TLW,MT	2108.134 	2434.51 	2036.02 	2199.073 	2291.804 	2253.827 	2216.8627 	2015.1366 	1701.37 	1641.85 	1469.83 	1169.67 	1152.21 	758.4 	662.01 	625.03 	671.03 	533.01 	524.14 	476.1 
F30,37_2_2,TLW,PT	: 	: 	: 	: 	: 	: 	3.4594 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
